ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
713885,tennis player,tennis player,683,1024,519,549,261,308,793,829,371,421,the tennis players is everyone watching
713885,coaches,coaches,683,1024,365,387,224,264,593,612,221,260,three coaches sits along the back wall
2417833,people,people,430,500,345,360,302,367,463,479,310,367,the people is crossing the walk way
2417850,tracks,tracks,281,500,367,497,205,219,394,498,198,205,someone on the path next to the tracks took the photo
713917,fans,fans,1024,680,76,164,377,504,388,456,475,553,fans is watching
61526,skaters,skaters,683,1024,316,492,250,583,479,901,0,455,both skaters is wearing a hat
61543,Cows,Cows,602,803,24,406,187,369,590,789,72,209,cows is laying in the sand
61544,ducks,ducks,768,1024,344,389,209,263,626,645,224,233,ducks is in the background
61554,clothing,clothing,768,903,355,458,470,765,624,792,366,765,two people in casual clothing is looking off into the distance
61556,people,people,336,354,10,133,4,185,166,206,0,27,the crowd of people is watching the man speak
61583,girls,girls,1024,838,170,522,391,963,472,824,311,945,both girls is wearing knee socks
61607,fans,fans,685,1024,811,826,231,259,748,759,237,260,fans are all the people in the stands
61607,line judges,line judges,685,1024,679,708,343,376,132,168,427,477,the line judges ears red
61607,spectators,spectators,685,1024,811,826,231,259,748,759,237,260,not many spectators is watching this match
61607,ball boys,ball boys,685,1024,410,426,251,294,5,24,281,328,ball boys is wearing red shirts
150535,Skiers,Skiers,768,1024,407,599,392,507,572,596,333,378,skiers is in this picture
285989,girls,girls,768,1024,791,1023,0,767,0,85,242,667,all of the girls is wearing dresses and skirts
498021,Spectators,Spectators,683,1024,859,896,401,508,725,764,325,413,spectators atches from behind red fence
712998,boy,boy,683,1024,359,681,107,681,359,681,107,681,the boy as a tan
713017,couple,couple,768,1024,0,346,240,767,319,656,226,767,a couple is in the photo
2416983,police,police,332,500,305,323,125,214,258,281,124,182,police are standing in the middle of the road
2417092,players,players,341,500,134,195,55,133,364,410,168,241,cricket players are most of these men
713218,people,people,532,800,252,294,341,427,253,268,353,367,many people is walking about
2417254,girls,girls,364,500,272,382,85,342,159,301,43,327,2 girls is on the scooter
2417477,people,people,375,500,191,281,53,331,423,450,58,218,people is present
2315522,pedestrians,pedestrians,375,500,278,300,286,336,197,210,290,302,pedestrians is pictured
713612,bikers,bikers,683,1024,706,870,111,595,0,102,70,665,three bikers takes short break
713620,Pedestrians,Pedestrians,768,1024,765,810,268,348,741,762,269,341,pedestrians are the people on the photos
2315786,beach goers,beach goers,500,395,287,316,145,183,274,290,33,81,beach goers is in the photo
2315787,people,people,375,500,188,201,157,199,54,105,276,350,eight people is in the photo
2315797,People,People,322,500,361,386,146,226,358,368,151,216,people is standing on the platform
713650,people,people,683,1024,800,858,164,312,558,603,150,197,many people is in this picture
2315833,people,people,400,500,209,499,0,400,31,214,83,206,people is in the image
2315880,fans,fans,500,333,110,198,0,36,295,332,0,44,fans is watching the game
2315947,people,people,375,500,370,382,202,240,453,460,186,200,people is present
2316186,giraffes,giraffes,500,333,41,306,159,470,42,201,85,336,giraffes is in the photo
2316194,spectators,spectators,333,500,415,489,57,149,111,173,77,152,spectators are watching the man
2316219,kids,kids,348,445,199,244,95,261,267,338,102,249,the kids is in the photo
2316376,men,men,332,500,236,315,127,271,309,390,119,205,two men is in the photo
2316415,People,People,334,500,171,232,135,299,270,337,126,301,people is in the photograph
713799,people,people,681,1024,262,281,383,404,700,729,454,497,lots of people is on the boat
2316761,people,people,375,500,296,500,1,373,0,376,2,374,people are these
2316771,giraffes,giraffes,375,500,283,500,102,375,196,252,68,152,the giraffes is eating
2316919,Men,Men,334,500,205,247,117,195,255,284,89,158,men is standing in this photo
2316926,riders,riders,368,500,382,426,119,168,5,78,198,265,a group of riders is in the photo
2316976,elephants,elephants,131,500,247,275,49,73,44,73,54,77,elephants as tusks
2316976,birds,birds,131,500,355,358,27,32,391,395,34,38,birds is the smallest animal
2317152,people,people,500,375,110,203,293,425,107,140,296,423,people is in the image
2317477,kids,kids,374,500,104,170,138,277,299,387,129,270,kids are playing games
2317497,people,people,500,400,0,259,263,500,258,323,65,142,4 people is in the image
2317553,men,men,375,500,21,43,212,269,2,28,215,264,the men is wearing orange
2317718,men,men,331,500,335,450,131,329,14,148,147,329,the men is in the photo
2317736,animals,animals,333,500,385,412,135,167,414,437,47,114,only the animals is in the picture
2317748,men,men,375,500,259,366,160,244,255,307,115,158,two men is surfing
2317753,people,people,281,500,168,172,239,245,315,317,231,240,people is flying the kites
2317798,Elephants,Elephants,375,500,93,153,182,219,280,394,179,229,the elephants as tusks
2317800,man,man,333,500,186,274,131,243,186,274,131,243,a man is on the surf board
2317857,men,men,409,500,14,250,28,377,129,417,45,409,two men is playing tennis
2317930,Fans,Fans,500,333,0,35,81,122,310,331,83,127,fans is in the background
2317951,bananas,bananas,333,500,0,90,101,231,163,250,19,99,the bananas is the subject of the photo
2318079,men,men,375,500,223,314,0,113,1,95,181,375,two men is with the elephant
2318101,surfers,surfers,332,500,86,156,77,189,339,385,74,177,surfers is in photo
2318103,Policemen,Policemen,500,492,198,331,16,419,305,396,43,217,policemen are riding the horses
2318125,people,people,500,500,71,94,109,179,329,392,68,192,people ill be selling them
2318298,spectators,spectators,375,500,104,162,330,374,407,467,310,374,spectators is watching
2318305,gazelles,gazelles,332,500,41,64,37,59,0,47,177,238,gazelles is behind the elephant
2318415,men,men,333,500,94,264,42,333,228,407,20,331,two men is sitting on the bench
2318446,pedestrians,pedestrians,500,375,217,244,337,407,212,222,325,356,pedestrians is in the image
2318453,people,people,375,500,0,69,75,375,18,236,42,371,two people is in the picture
2318500,men,men,332,500,317,373,149,278,243,288,145,238,two men is biking
2318508,people,people,500,334,196,255,170,248,250,278,173,249,two people is sitting on the bench
2318512,diners,diners,500,332,0,82,68,225,27,168,0,165,diners is seated at the table
2318568,riders,riders,375,500,334,348,147,183,460,476,150,191,riders drives motorcycles
2318596,men,men,363,500,267,395,12,348,419,489,93,284,three men is in the photo
2318676,people,people,335,500,208,216,160,171,258,263,158,170,people ill travel in the train
2318752,Customers,Customers,500,375,76,176,25,181,280,372,51,151,customers is in the background
2318768,People,People,446,500,99,361,11,443,70,134,88,225,people is in the photo
2318861,audience,audience,333,500,180,236,187,240,349,432,197,277,the audience are the men on stage talking to
2318925,Animals,Animals,333,500,215,281,158,211,30,72,148,195,animals is in the picture
2318983,People,People,375,500,431,440,252,259,369,374,248,255,people is in the kayaks
2319031,players,players,400,500,333,430,32,296,477,499,88,294,other players is in the background
2319111,people,people,334,500,284,287,248,258,287,288,249,258,multiple people are in the picture is in the picture
2319213,woman,woman,333,500,125,250,101,303,189,430,64,284,a man and a woman is in this picture
2319217,women,women,250,500,33,133,25,241,438,498,69,159,women is playing tennis
2319306,men,men,500,500,0,393,43,486,326,499,38,348,two men is pictured
2319378,people,people,333,500,217,230,270,300,152,161,272,300,several people is in the photo
2319479,skiers,skiers,375,500,92,177,64,294,350,427,73,271,five skiers is seen in this image
2319510,people,people,334,500,75,132,98,309,253,277,100,150,people is eating
2319534,players,players,335,500,57,215,83,298,330,402,82,247,players are they
2319631,kids,kids,500,333,240,255,295,318,317,332,269,324,kids is watching in the background
2319679,fans,fans,332,500,315,334,177,220,479,496,182,223,fans is in the crowd
2319739,men,men,375,500,160,456,55,373,31,126,81,366,two men is in the photo
2319760,males,males,281,500,61,118,65,202,24,59,82,191,two males is pictured on the left
2319763,animals,animals,375,500,75,221,0,127,94,176,185,296,the animals is the subject of the photo
2319775,people,people,375,500,135,174,179,297,322,499,128,374,people is in the in the park
2319805,Women,Women,350,500,210,255,51,153,98,161,144,198,women is pictured
2319866,horses,horses,334,500,197,412,120,272,204,465,126,317,the horses as white hair
2319919,Fans,Fans,332,500,0,50,169,238,68,133,131,212,fans are sitting in the stands
2320009,players,players,333,500,246,351,7,226,0,224,128,331,ball players are these people
2320036,players,players,359,500,375,415,208,249,97,124,265,317,the players are playing
2320158,player,player,333,500,371,471,37,257,198,333,71,247,soccer players is in this picture
2320159,females,females,500,359,0,244,5,500,175,296,71,497,two females is in this picture
2320161,Animals,Animals,331,500,327,471,34,308,138,422,18,327,animals is in the picture
2320177,people,people,500,500,130,213,340,499,285,461,433,498,multiple people are in the picture is in the picture
2320203,duck,duck,375,500,402,469,134,181,17,89,240,276,only the duck is in the picture
2320211,people,people,500,449,293,449,327,500,168,306,343,500,people is in photo
2320266,people,people,354,500,204,318,82,354,66,182,0,96,people are there
2320315,cops,cops,375,500,207,252,134,249,253,292,141,203,cops is on the horse
2320350,men,men,375,500,29,59,249,326,440,454,181,224,two men is playing tennis
2320445,women,women,500,333,81,263,62,480,192,307,76,392,women are the dancers
2320447,cows,cows,269,500,239,257,192,206,47,59,191,205,cows is in the photo
2320448,luggage,luggage,375,500,98,186,132,277,306,383,116,278,the luggage is the subject of the photo
2320450,people,people,500,422,353,388,333,414,213,229,326,342,people are there
2320602,people,people,333,500,32,101,94,285,292,395,84,292,the people is playing
2320634,people,people,333,500,9,257,44,331,280,444,9,218,people are they
2320659,boys,boys,325,500,319,420,96,283,84,162,59,267,boys is skateboarding
2320671,People,People,332,500,405,419,263,297,41,54,240,268,people is behind the man
2320759,elephants,elephants,500,375,35,304,75,387,258,375,189,323,the elephants is the subject of the photo
2320793,person,person,375,500,130,136,228,244,139,147,228,243,a person on a boat is in this picture
2320809,people,people,485,500,54,379,0,157,0,73,0,166,two people can be seen in the background
2320829,players,players,336,500,15,112,41,279,346,489,122,311,two players is in the photo
2320877,girl,girl,333,500,59,225,39,242,268,330,75,216,the girl is sitting down
2320920,people,people,303,500,147,154,253,265,141,147,256,264,people is in the boat
2320962,people,people,332,500,13,331,0,332,278,498,21,284,people are they
2321067,skateboarders,skateboarders,500,334,75,316,67,423,65,88,69,110,skateboarders is in this photo
2321082,Passengers,Passengers,500,375,244,357,187,434,273,292,180,222,passengers is getting on the bus
2321172,men,men,364,500,243,282,204,285,108,128,213,271,three men are in the picture is in the picture
2321210,people,people,248,500,176,186,80,101,64,71,79,89,people is present
2321263,girls,girls,335,500,0,229,14,333,270,499,72,333,girls is playing
2321387,surfers,surfers,375,500,195,211,293,341,427,444,290,339,surfers is in the picture
2321407,players,players,396,500,60,125,99,346,392,460,92,322,the tennis players is holding the tennis racquets
2321410,players,players,333,500,89,148,132,263,337,433,164,256,players are they
2321540,players,players,333,500,21,246,5,332,284,482,31,332,tennis players are the people
2321548,players,players,333,500,217,304,0,223,277,484,108,303,the tennis players is holding the tennis rackets
2321560,catchers,catchers,313,500,342,395,89,277,79,191,128,313,catchers are there
2321728,players,players,357,500,327,411,98,223,416,451,108,183,players are present
2321753,women,women,500,333,0,78,190,401,158,332,160,499,2 women is in the bathroom
2321809,players,players,375,500,180,302,143,355,471,499,176,256,tennis players is on the court
2321856,surfers,surfers,375,500,77,169,96,339,225,310,93,272,the surfers is hold the surfboards
2321880,snowboarders,snowboarders,375,500,50,62,70,101,69,75,28,38,snowboarders goes down this slope
2321882,skier,skier,305,500,265,360,81,263,398,425,31,111,skier is picture
2321898,People,People,500,334,172,182,317,328,109,119,317,332,people is in the tower
2321932,lambs,lambs,376,500,78,333,58,315,284,396,167,303,lambs is in the picture
2322058,Spectators,Spectators,333,500,328,374,163,294,232,274,173,300,spectators is watching
2322160,riders,riders,345,500,171,221,99,164,375,398,127,153,the riders is on the horses
